han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
𥦜,peng3,,p,eng,3,peng3,邊,經
徑,keng3,,k,eng,3,keng3,求,經
俓,keng3,,k,eng,3,keng3,求,經
逕,keng3,,k,eng,3,keng3,求,經
桱,keng3,,k,eng,3,keng3,求,經
亙,keng3,,k,eng,3,keng3,求,經
更,keng3,,k,eng,3,keng3,求,經
敬,keng3,,k,eng,3,keng3,求,經
曔,keng3,,k,eng,3,keng3,求,經
鏡,keng3,,k,eng,3,keng3,求,經
慶,kheng3,,kh,eng,3,kheng3,去,經
声,kheng3,,kh,eng,3,kheng3,去,經
磬,kheng3,,kh,eng,3,kheng3,去,經
罄,kheng3,,kh,eng,3,kheng3,去,經
𥥻,kheng3,,kh,eng,3,kheng3,去,經
訂,teng3,,t,eng,3,teng3,地,經
釘,teng3,,t,eng,3,teng3,地,經
鐙,teng3,,t,eng,3,teng3,地,經
嶝,teng3,,t,eng,3,teng3,地,經
磴,teng3,,t,eng,3,teng3,地,經
聘,pheng3,,ph,eng,3,pheng3,頗,經
騁,pheng3,,ph,eng,3,pheng3,頗,經
拼,pheng3,,ph,eng,3,pheng3,頗,經
聽,theng3,,th,eng,3,theng3,他,經
㒉,theng3,,th,eng,3,theng3,他,經
撑,theng3,,th,eng,3,theng3,他,經
撐,theng3,,th,eng,3,theng3,他,經
濎,theng3,,th,eng,3,theng3,他,經
𤃶,theng3,,th,eng,3,theng3,他,經
正,cheng3,,ch,eng,3,tseng3,曾,經
政,cheng3,,ch,eng,3,tseng3,曾,經
姓,seng3,,s,eng,3,seng3,時,經
性,seng3,,s,eng,3,seng3,時,經
貹,seng3,,s,eng,3,seng3,時,經
聖,seng3,,s,eng,3,seng3,時,經
應,qeng3,,q,eng,3,eng3,英,經
譍,qeng3,,q,eng,3,eng3,英,經
𤹥,qeng3,,q,eng,3,eng3,英,經
倀,chheng3,,chh,eng,3,tsheng3,出,經
掅,chheng3,,chh,eng,3,tsheng3,出,經
秤,chheng3,,chh,eng,3,tsheng3,出,經
稱,chheng3,,chh,eng,3,tsheng3,出,經
襯,chheng3,,chh,eng,3,tsheng3,出,經
䞋,chheng3,,chh,eng,3,tsheng3,出,經
擤,chheng3,,chh,eng,3,tsheng3,出,經
𢔤,chheng3,,chh,eng,3,tsheng3,出,經
𧶸,chheng3,,chh,eng,3,tsheng3,出,經
凊,chheng3,,chh,eng,3,tsheng3,出,經
倩,chheng3,,chh,eng,3,tsheng3,出,經
啈,heng3,,h,eng,3,heng3,喜,經
興,heng3,,h,eng,3,heng3,喜,經
嬹,heng3,,h,eng,3,heng3,喜,經
臖,heng3,,h,eng,3,heng3,喜,經
䛭,heng3,,h,eng,3,heng3,喜,經
栗,lek4,,l,ek,4,lek4,柳,經
㮚,lek4,,l,ek,4,lek4,柳,經
傈,lek4,,l,ek,4,lek4,柳,經
𠞉,lek4,,l,ek,4,lek4,柳,經
𠜒,lek4,,l,ek,4,lek4,柳,經
慄,lek4,,l,ek,4,lek4,柳,經
篥,lek4,,l,ek,4,lek4,柳,經
惄,lek4,,l,ek,4,lek4,柳,經
伯,pek4,,p,ek,4,pek4,邊,經
佰,pek4,,p,ek,4,pek4,邊,經
百,pek4,,p,ek,4,pek4,邊,經
柏,pek4,,p,ek,4,pek4,邊,經
栢,pek4,,p,ek,4,pek4,邊,經
迫,pek4,,p,ek,4,pek4,邊,經
偪,pek4,,p,ek,4,pek4,邊,經
逼,pek4,,p,ek,4,pek4,邊,經
愊,pek4,,p,ek,4,pek4,邊,經
煏,pek4,,p,ek,4,pek4,邊,經
𥻅,pek4,,p,ek,4,pek4,邊,經
檗,pek4,,p,ek,4,pek4,邊,經
擘,pek4,,p,ek,4,pek4,邊,經
壁,pek4,,p,ek,4,pek4,邊,經
格,kek4,,k,ek,4,kek4,求,經
𢓜,kek4,,k,ek,4,kek4,求,經
𦓱,kek4,,k,ek,4,kek4,求,經
亟,kek4,,k,ek,4,kek4,求,經
殛,kek4,,k,ek,4,kek4,求,經
𡹪,kek4,,k,ek,4,kek4,求,經
假,kek4,,k,ek,4,kek4,求,經
𠍷,kek4,,k,ek,4,kek4,求,經
棘,kek4,,k,ek,4,kek4,求,經
㦘,kek4,,k,ek,4,kek4,求,經
激,kek4,,k,ek,4,kek4,求,經
氼,kek4,,k,ek,4,kek4,求,經
膈,kek4,,k,ek,4,kek4,求,經
嗝,kek4,,k,ek,4,kek4,求,經
㗆,kek4,,k,ek,4,kek4,求,經
隔,kek4,,k,ek,4,kek4,求,經
鬲,kek4,,k,ek,4,kek4,求,經
翮,kek4,,k,ek,4,kek4,求,經
𥴩,kek4,,k,ek,4,kek4,求,經
槅,kek4,,k,ek,4,kek4,求,經
戟,kek4,,k,ek,4,kek4,求,經
擊,kek4,,k,ek,4,kek4,求,經
狊,kek4,,k,ek,4,kek4,求,經
革,kek4,,k,ek,4,kek4,求,經
克,khek4,,kh,ek,4,khek4,去,經
剋,khek4,,kh,ek,4,khek4,去,經
尅,khek4,,kh,ek,4,khek4,去,經
勀,khek4,,kh,ek,4,khek4,去,經
𠊬,khek4,,kh,ek,4,khek4,去,經
客,khek4,,kh,ek,4,khek4,去,經
刻,khek4,,kh,ek,4,khek4,去,經
綌,khek4,,kh,ek,4,khek4,去,經
虢,khek4,,kh,ek,4,khek4,去,經
闃,khek4,,kh,ek,4,khek4,去,經
𨶑,khek4,,kh,ek,4,khek4,去,經
喫,khek4,,kh,ek,4,khek4,去,經
𠶸,khek4,,kh,ek,4,khek4,去,經
碦,khek4,,kh,ek,4,khek4,去,經
𨻶,khek4,,kh,ek,4,khek4,去,經
隙,khek4,,kh,ek,4,khek4,去,經
德,tek4,,t,ek,4,tek4,地,經
㥁,tek4,,t,ek,4,tek4,地,經
悳,tek4,,t,ek,4,tek4,地,經
得,tek4,,t,ek,4,tek4,地,經
㝶,tek4,,t,ek,4,tek4,地,經
淂,tek4,,t,ek,4,tek4,地,經
㒀,tek4,,t,ek,4,tek4,地,經
滴,tek4,,t,ek,4,tek4,地,經
嫡,tek4,,t,ek,4,tek4,地,經
適,tek4,,t,ek,4,tek4,地,經
鏑,tek4,,t,ek,4,tek4,地,經
蹢,tek4,,t,ek,4,tek4,地,經
謫,tek4,,t,ek,4,tek4,地,經
摘,tek4,,t,ek,4,tek4,地,經
讁,tek4,,t,ek,4,tek4,地,經
啇,tek4,,t,ek,4,tek4,地,經
的,tek4,,t,ek,4,tek4,地,經
菂,tek4,,t,ek,4,tek4,地,經
扚,tek4,,t,ek,4,tek4,地,經
𦉹,tek4,,t,ek,4,tek4,地,經
罘,tek4,,t,ek,4,tek4,地,經
笮,tek4,,t,ek,4,tek4,地,經
弔,tek4,,t,ek,4,tek4,地,經
珀,phek4,,ph,ek,4,phek4,頗,經
拍,phek4,,ph,ek,4,phek4,頗,經
岶,phek4,,ph,ek,4,phek4,頗,經
碧,phek4,,ph,ek,4,phek4,頗,經
魄,phek4,,ph,ek,4,phek4,頗,經
辟,phek4,,ph,ek,4,phek4,頗,經
𠊕,phek4,,ph,ek,4,phek4,頗,經
僻,phek4,,ph,ek,4,phek4,頗,經
璧,phek4,,ph,ek,4,phek4,頗,經
壁,phek4,,ph,ek,4,phek4,頗,經
擗,phek4,,ph,ek,4,phek4,頗,經
憵,phek4,,ph,ek,4,phek4,頗,經
劈,phek4,,ph,ek,4,phek4,頗,經
䌟,phek4,,ph,ek,4,phek4,頗,經
霹,phek4,,ph,ek,4,phek4,頗,經
䑀,phek4,,ph,ek,4,phek4,頗,經
癖,phek4,,ph,ek,4,phek4,頗,經
澼,phek4,,ph,ek,4,phek4,頗,經
躃,phek4,,ph,ek,4,phek4,頗,經
惕,thek4,,th,ek,4,thek4,他,經
侙,thek4,,th,ek,4,thek4,他,經
𠈸,thek4,,th,ek,4,thek4,他,經
俶,thek4,,th,ek,4,thek4,他,經
倜,thek4,,th,ek,4,thek4,他,經
斥,thek4,,th,ek,4,thek4,他,經
拆,thek4,,th,ek,4,thek4,他,經
剔,thek4,,th,ek,4,thek4,他,經
掦,thek4,,th,ek,4,thek4,他,經
踢,thek4,,th,ek,4,thek4,他,經
逷,thek4,,th,ek,4,thek4,他,經
逖,thek4,,th,ek,4,thek4,他,經
𠜓,thek4,,th,ek,4,thek4,他,經
忒,thek4,,th,ek,4,thek4,他,經
忑,thek4,,th,ek,4,thek4,他,經
慝,thek4,,th,ek,4,thek4,他,經
叱,thek4,,th,ek,4,thek4,他,經
陟,thek4,,th,ek,4,thek4,他,經
䊞,thek4,,th,ek,4,thek4,他,經
裼,thek4,,th,ek,4,thek4,他,經
勣,chek4,,ch,ek,4,tsek4,曾,經
績,chek4,,ch,ek,4,tsek4,曾,經
積,chek4,,ch,ek,4,tsek4,曾,經
簀,chek4,,ch,ek,4,tsek4,曾,經
責,chek4,,ch,ek,4,tsek4,曾,經
債,chek4,,ch,ek,4,tsek4,曾,經
𧵩,chek4,,ch,ek,4,tsek4,曾,經
乇,chek4,,ch,ek,4,tsek4,曾,經
借,chek4,,ch,ek,4,tsek4,曾,經
𠋻,chek4,,ch,ek,4,tsek4,曾,經
畟,chek4,,ch,ek,4,tsek4,曾,經
嘖,chek4,,ch,ek,4,tsek4,曾,經
幘,chek4,,ch,ek,4,tsek4,曾,經
磧,chek4,,ch,ek,4,tsek4,曾,經
賾,chek4,,ch,ek,4,tsek4,曾,經
蹟,chek4,,ch,ek,4,tsek4,曾,經
迹,chek4,,ch,ek,4,tsek4,曾,經
跡,chek4,,ch,ek,4,tsek4,曾,經
蹠,chek4,,ch,ek,4,tsek4,曾,經
跖,chek4,,ch,ek,4,tsek4,曾,經
卽,chek4,,ch,ek,4,tsek4,曾,經
即,chek4,,ch,ek,4,tsek4,曾,經
蝍,chek4,,ch,ek,4,tsek4,曾,經
堲,chek4,,ch,ek,4,tsek4,曾,經
鯽,chek4,,ch,ek,4,tsek4,曾,經
𩺀,chek4,,ch,ek,4,tsek4,曾,經
稷,chek4,,ch,ek,4,tsek4,曾,經
仄,chek4,,ch,ek,4,tsek4,曾,經
昃,chek4,,ch,ek,4,tsek4,曾,經
迮,chek4,,ch,ek,4,tsek4,曾,經
窄,chek4,,ch,ek,4,tsek4,曾,經
隻,chek4,,ch,ek,4,tsek4,曾,經
魙,chek4,,ch,ek,4,tsek4,曾,經
𥼃,chek4,,ch,ek,4,tsek4,曾,經
蹐,chek4,,ch,ek,4,tsek4,曾,經
則,chek4,,ch,ek,4,tsek4,曾,經
𠟭,chek4,,ch,ek,4,tsek4,曾,經
𠟻,chek4,,ch,ek,4,tsek4,曾,經
昔,sek4,,s,ek,4,sek4,時,經
㫺,sek4,,s,ek,4,sek4,時,經
色,sek4,,s,ek,4,sek4,時,經
𢒸,sek4,,s,ek,4,sek4,時,經
𠋲,sek4,,s,ek,4,sek4,時,經
𢱢,sek4,,s,ek,4,sek4,時,經
索,sek4,,s,ek,4,sek4,時,經
𥻨,sek4,,s,ek,4,sek4,時,經
穡,sek4,,s,ek,4,sek4,時,經
𤲷,sek4,,s,ek,4,sek4,時,經
𠟩,sek4,,s,ek,4,sek4,時,經
㱇,sek4,,s,ek,4,sek4,時,經
懎,sek4,,s,ek,4,sek4,時,經
嗇,sek4,,s,ek,4,sek4,時,經
𠎸,sek4,,s,ek,4,sek4,時,經
惜,sek4,,s,ek,4,sek4,時,經
腊,sek4,,s,ek,4,sek4,時,經
焟,sek4,,s,ek,4,sek4,時,經
斮,sek4,,s,ek,4,sek4,時,經
瑟,sek4,,s,ek,4,sek4,時,經
析,sek4,,s,ek,4,sek4,時,經
㭊,sek4,,s,ek,4,sek4,時,經
晳,sek4,,s,ek,4,sek4,時,經
淅,sek4,,s,ek,4,sek4,時,經
唽,sek4,,s,ek,4,sek4,時,經
𠴭,sek4,,s,ek,4,sek4,時,經
洓,sek4,,s,ek,4,sek4,時,經
𣽤,sek4,,s,ek,4,sek4,時,經
飾,sek4,,s,ek,4,sek4,時,經
餙,sek4,,s,ek,4,sek4,時,經
錫,sek4,,s,ek,4,sek4,時,經
緆,sek4,,s,ek,4,sek4,時,經
晹,sek4,,s,ek,4,sek4,時,經
倏,sek4,,s,ek,4,sek4,時,經
倐,sek4,,s,ek,4,sek4,時,經
螫,sek4,,s,ek,4,sek4,時,經
蝨,sek4,,s,ek,4,sek4,時,經
虱,sek4,,s,ek,4,sek4,時,經
舄,sek4,,s,ek,4,sek4,時,經
塞,sek4,,s,ek,4,sek4,時,經
嬕,sek4,,s,ek,4,sek4,時,經
適,sek4,,s,ek,4,sek4,時,經
𥼶,sek4,,s,ek,4,sek4,時,經
釋,sek4,,s,ek,4,sek4,時,經
栻,sek4,,s,ek,4,sek4,時,經
奭,sek4,,s,ek,4,sek4,時,經
襫,sek4,,s,ek,4,sek4,時,經
億,qek4,,q,ek,4,ek4,英,經
𠐥,qek4,,q,ek,4,ek4,英,經
益,qek4,,q,ek,4,ek4,英,經
𠍳,qek4,,q,ek,4,ek4,英,經
嗌,qek4,,q,ek,4,ek4,英,經
啞,qek4,,q,ek,4,ek4,英,經
憶,qek4,,q,ek,4,ek4,英,經
抑,qek4,,q,ek,4,ek4,英,經
搤,qek4,,q,ek,4,ek4,英,經
扼,qek4,,q,ek,4,ek4,英,經
阨,qek4,,q,ek,4,ek4,英,經
厄,qek4,,q,ek,4,ek4,英,經
戹,qek4,,q,ek,4,ek4,英,經
豟,qek4,,q,ek,4,ek4,英,經
軛,qek4,,q,ek,4,ek4,英,經
臆,qek4,,q,ek,4,ek4,英,經
繶,qek4,,q,ek,4,ek4,英,經
啋,gek4,,g,ek,4,gek4,語,經
側,chhek4,,chh,ek,4,tshek4,出,經
拆,chhek4,,chh,ek,4,tshek4,出,經
𢯩,chhek4,,chh,ek,4,tshek4,出,經
測,chhek4,,chh,ek,4,tshek4,出,經
惻,chhek4,,chh,ek,4,tshek4,出,經
尺,chhek4,,chh,ek,4,tshek4,出,經
㡿,chhek4,,chh,ek,4,tshek4,出,經
慼,chhek4,,chh,ek,4,tshek4,出,經
慽,chhek4,,chh,ek,4,tshek4,出,經
戚,chhek4,,chh,ek,4,tshek4,出,經
刺,chhek4,,chh,ek,4,tshek4,出,經
冊,chhek4,,chh,ek,4,tshek4,出,經
策,chhek4,,chh,ek,4,tshek4,出,經
𠞁,chhek4,,chh,ek,4,tshek4,出,經
𠞦,chhek4,,chh,ek,4,tshek4,出,經
𢔠,chhek4,,chh,ek,4,tshek4,出,經
彳,chhek4,,chh,ek,4,tshek4,出,經
赤,chhek4,,chh,ek,4,tshek4,出,經
坼,chhek4,,chh,ek,4,tshek4,出,經
𤰠,chhek4,,chh,ek,4,tshek4,出,經
𩾕,chhek4,,chh,ek,4,tshek4,出,經
𥹵,chhek4,,chh,ek,4,tshek4,出,經
赫,hek4,,h,ek,4,hek4,喜,經
嚇,hek4,,h,ek,4,hek4,喜,經
郝,hek4,,h,ek,4,hek4,喜,經
黑,hek4,,h,ek,4,hek4,喜,經
虩,hek4,,h,ek,4,hek4,喜,經
陵,leng5,,l,eng,5,leng5,柳,經
伶,leng5,,l,eng,5,leng5,柳,經
令,leng5,,l,eng,5,leng5,柳,經
儜,leng5,,l,eng,5,leng5,柳,經
嚀,leng5,,l,eng,5,leng5,柳,經
寧,leng5,,l,eng,5,leng5,柳,經
𡧾,leng5,,l,eng,5,leng5,柳,經
怜,leng5,,l,eng,5,leng5,柳,經
玲,leng5,,l,eng,5,leng5,柳,經
蛉,leng5,,l,eng,5,leng5,柳,經
岭,leng5,,l,eng,5,leng5,柳,經
澪,leng5,,l,eng,5,leng5,柳,經
泠,leng5,,l,eng,5,leng5,柳,經
聆,leng5,,l,eng,5,leng5,柳,經
苓,leng5,,l,eng,5,leng5,柳,經
囹,leng5,,l,eng,5,leng5,柳,經
拎,leng5,,l,eng,5,leng5,柳,經
鈴,leng5,,l,eng,5,leng5,柳,經
零,leng5,,l,eng,5,leng5,柳,經
舲,leng5,,l,eng,5,leng5,柳,經
齡,leng5,,l,eng,5,leng5,柳,經
鴒,leng5,,l,eng,5,leng5,柳,經
䴇,leng5,,l,eng,5,leng5,柳,經
羚,leng5,,l,eng,5,leng5,柳,經
凌,leng5,,l,eng,5,leng5,柳,經
㥄,leng5,,l,eng,5,leng5,柳,經
菱,leng5,,l,eng,5,leng5,柳,經
薐,leng5,,l,eng,5,leng5,柳,經
綾,leng5,,l,eng,5,leng5,柳,經
稜,leng5,,l,eng,5,leng5,柳,經
裬,leng5,,l,eng,5,leng5,柳,經
鯪,leng5,,l,eng,5,leng5,柳,經
棱,leng5,,l,eng,5,leng5,柳,經
楞,leng5,,l,eng,5,leng5,柳,經
櫺,leng5,,l,eng,5,leng5,柳,經
能,leng5,,l,eng,5,leng5,柳,經
靈,leng5,,l,eng,5,leng5,柳,經
霛,leng5,,l,eng,5,leng5,柳,經
灵,leng5,,l,eng,5,leng5,柳,經
𣌟,leng5,,l,eng,5,leng5,柳,經
㬡,leng5,,l,eng,5,leng5,柳,經
夌,leng5,,l,eng,5,leng5,柳,經
淩,leng5,,l,eng,5,leng5,柳,經
𠠢,leng5,,l,eng,5,leng5,柳,經
朋,peng5,,p,eng,5,peng5,邊,經
倗,peng5,,p,eng,5,peng5,邊,經
傰,peng5,,p,eng,5,peng5,邊,經
棚,peng5,,p,eng,5,peng5,邊,經
枰,peng5,,p,eng,5,peng5,邊,經
平,peng5,,p,eng,5,peng5,邊,經
胓,peng5,,p,eng,5,peng5,邊,經
馮,peng5,,p,eng,5,peng5,邊,經
睘,keng5,,k,eng,5,keng5,求,經
惸,keng5,,k,eng,5,keng5,求,經
煢,keng5,,k,eng,5,keng5,求,經
𠎽,keng5,,k,eng,5,keng5,求,經
檠,keng5,,k,eng,5,keng5,求,經
擎,keng5,,k,eng,5,keng5,求,經
瓊,keng5,,k,eng,5,keng5,求,經
黥,keng5,,k,eng,5,keng5,求,經
賯,keng5,,k,eng,5,keng5,求,經
亭,teng5,,t,eng,5,teng5,地,經
婷,teng5,,t,eng,5,teng5,地,經
渟,teng5,,t,eng,5,teng5,地,經
諪,teng5,,t,eng,5,teng5,地,經
廷,teng5,,t,eng,5,teng5,地,經
庭,teng5,,t,eng,5,teng5,地,經
霆,teng5,,t,eng,5,teng5,地,經
籐,teng5,,t,eng,5,teng5,地,經
藤,teng5,,t,eng,5,teng5,地,經
澄,teng5,,t,eng,5,teng5,地,經
橙,teng5,,t,eng,5,teng5,地,經
呈,teng5,,t,eng,5,teng5,地,經
裎,teng5,,t,eng,5,teng5,地,經
程,teng5,,t,eng,5,teng5,地,經
酲,teng5,,t,eng,5,teng5,地,經
幐,teng5,,t,eng,5,teng5,地,經
滕,teng5,,t,eng,5,teng5,地,經
縢,teng5,,t,eng,5,teng5,地,經
棖,teng5,,t,eng,5,teng5,地,經
懲,teng5,,t,eng,5,teng5,地,經
彭,pheng5,,ph,eng,5,pheng5,頗,經
蟚,pheng5,,ph,eng,5,pheng5,頗,經
評,pheng5,,ph,eng,5,pheng5,頗,經
苹,pheng5,,ph,eng,5,pheng5,頗,經
萍,pheng5,,ph,eng,5,pheng5,頗,經
鵬,pheng5,,ph,eng,5,pheng5,頗,經
停,theng5,,th,eng,5,theng5,他,經
儯,theng5,,th,eng,5,theng5,他,經
騰,theng5,,th,eng,5,theng5,他,經
謄,theng5,,th,eng,5,theng5,他,經
情,cheng5,,ch,eng,5,tseng5,曾,經
晴,cheng5,,ch,eng,5,tseng5,曾,經
暒,cheng5,,ch,eng,5,tseng5,曾,經
層,cheng5,,ch,eng,5,tseng5,曾,經
嶒,cheng5,,ch,eng,5,tseng5,曾,經
成,seng5,,s,eng,5,seng5,時,經
誠,seng5,,s,eng,5,seng5,時,經
城,seng5,,s,eng,5,seng5,時,經
盛,seng5,,s,eng,5,seng5,時,經
筬,seng5,,s,eng,5,seng5,時,經
傖,seng5,,s,eng,5,seng5,時,經
乘,seng5,,s,eng,5,seng5,時,經
榮,qeng5,,q,eng,5,eng5,英,經
熒,qeng5,,q,eng,5,eng5,英,經
塋,qeng5,,q,eng,5,eng5,英,經
螢,qeng5,,q,eng,5,eng5,英,經
瑩,qeng5,,q,eng,5,eng5,英,經
滎,qeng5,,q,eng,5,eng5,英,經
縈,qeng5,,q,eng,5,eng5,英,經
營,qeng5,,q,eng,5,eng5,英,經
濙,qeng5,,q,eng,5,eng5,英,經
瀠,qeng5,,q,eng,5,eng5,英,經
瀯,qeng5,,q,eng,5,eng5,英,經
濚,qeng5,,q,eng,5,eng5,英,經
嵤,qeng5,,q,eng,5,eng5,英,經
巆,qeng5,,q,eng,5,eng5,英,經
嶸,qeng5,,q,eng,5,eng5,英,經
瀛,qeng5,,q,eng,5,eng5,英,經
嬴,qeng5,,q,eng,5,eng5,英,經
贏,qeng5,,q,eng,5,eng5,英,經
䑉,qeng5,,q,eng,5,eng5,英,經
盈,qeng5,,q,eng,5,eng5,英,經
楹,qeng5,,q,eng,5,eng5,英,經
明,beng5,,b,eng,5,beng5,門,經
眀,beng5,,b,eng,5,beng5,門,經
儚,beng5,,b,eng,5,beng5,門,經
𠐧,beng5,,b,eng,5,beng5,門,經
甍,beng5,,b,eng,5,beng5,門,經
盲,beng5,,b,eng,5,beng5,門,經
瞑,beng5,,b,eng,5,beng5,門,經
盟,beng5,,b,eng,5,beng5,門,經
萌,beng5,,b,eng,5,beng5,門,經
名,beng5,,b,eng,5,beng5,門,經
銘,beng5,,b,eng,5,beng5,門,經
冥,beng5,,b,eng,5,beng5,門,經
㝠,beng5,,b,eng,5,beng5,門,經
溟,beng5,,b,eng,5,beng5,門,經
暝,beng5,,b,eng,5,beng5,門,經
蓂,beng5,,b,eng,5,beng5,門,經
螟,beng5,,b,eng,5,beng5,門,經
蝱,beng5,,b,eng,5,beng5,門,經
䥰,beng5,,b,eng,5,beng5,門,經
鳴,beng5,,b,eng,5,beng5,門,經
䊅,beng5,,b,eng,5,beng5,門,經
橗,beng5,,b,eng,5,beng5,門,經
迎,geng5,,g,eng,5,geng5,語,經
凝,geng5,,g,eng,5,geng5,語,經
形,heng5,,h,eng,5,heng5,喜,經
刑,heng5,,h,eng,5,heng5,喜,經
𠛬,heng5,,h,eng,5,heng5,喜,經
侀,heng5,,h,eng,5,heng5,喜,經
㣜,heng5,,h,eng,5,heng5,喜,經
𠜚,heng5,,h,eng,5,heng5,喜,經
型,heng5,,h,eng,5,heng5,喜,經
硎,heng5,,h,eng,5,heng5,喜,經
鉶,heng5,,h,eng,5,heng5,喜,經
佷,heng5,,h,eng,5,heng5,喜,經
行,heng5,,h,eng,5,heng5,喜,經
珩,heng5,,h,eng,5,heng5,喜,經
桁,heng5,,h,eng,5,heng5,喜,經
衡,heng5,,h,eng,5,heng5,喜,經
蘅,heng5,,h,eng,5,heng5,喜,經
恒,heng5,,h,eng,5,heng5,喜,經
𠄨,heng5,,h,eng,5,heng5,喜,經
恆,heng5,,h,eng,5,heng5,喜,經
𢘆,heng5,,h,eng,5,heng5,喜,經
姮,heng5,,h,eng,5,heng5,喜,經
横,heng5,,h,eng,5,heng5,喜,經
邢,heng5,,h,eng,5,heng5,喜,經
𦣍,heng5,,h,eng,5,heng5,喜,經
令,leng7,,l,eng,7,leng7,柳,經
佞,leng7,,l,eng,7,leng7,柳,經
另,leng7,,l,eng,7,leng7,柳,經
倰,leng7,,l,eng,7,leng7,柳,經
𠟨,leng7,,l,eng,7,leng7,柳,經
㣷,leng7,,l,eng,7,leng7,柳,經
濘,leng7,,l,eng,7,leng7,柳,經
病,peng7,,p,eng,7,peng7,邊,經
並,peng7,,p,eng,7,peng7,邊,經
竝,peng7,,p,eng,7,peng7,邊,經
併,peng7,,p,eng,7,peng7,邊,經
偋,peng7,,p,eng,7,peng7,邊,經
𢉟,peng7,,p,eng,7,peng7,邊,經
勁,keng7,,k,eng,7,keng7,求,經
頸,keng7,,k,eng,7,keng7,求,經
脛,keng7,,k,eng,7,keng7,求,經
